,0
51020|JARID2,5.979949801521454e-07
77|MECP2,6.014337152227997e-07
3261|FOXA2,6.153123424215805e-07
4606|TAF3,6.539595337820246e-07
36824|PITX1,6.740917823401748e-07
53118|TCF12,7.402307518256891e-07
36187|JARID2,7.513766078995993e-07
32806|nan,7.542496689148232e-07
36760|NR3C1,7.985886817435033e-07
37792|NPAS2,8.122965035599796e-07
34622|ARNTL,8.336918265348048e-07
151|NR3C1,8.497889553029202e-07
41593|AR,9.041623613951604e-07
5775|nan,9.280567102288138e-07
37796|ARNTL,9.594790737916576e-07
34117|ESR1,9.68366273991213e-07
38211|ARNTL,1.0255232877493119e-06
55978|SMC1A,1.0398725515252945e-06
40274|PTF1A,1.0421576099960426e-06
42630|AR,1.0440202096760697e-06
35259|MECP2,1.052801585873137e-06
58628|RNF2,1.0615763934555252e-06
5761|TBP,1.118409306156676e-06
4398|MECP2,1.119622432249429e-06
432|SUZ12,1.1252685574288952e-06
51763|SOX2,1.185101877735013e-06
54181|SOX9,1.1979195499148077e-06
47764|RNF2,1.3214345750681098e-06
52796|RXRA,1.3227996887989393e-06
8830|PHF19,1.328194541405995e-06
34028|KDM2B,1.3348146400136708e-06
36070|SUZ12,1.3370707110638034e-06
35901|H2AZ,1.3892876307055469e-06
43422|AR,1.4303881313871903e-06
48326|ATF3,1.4330408624923433e-06
44793|KLF5,1.4472237766647266e-06
34022|RNF2,1.493238215626987e-06
44801|CEBPB,1.5066393957187873e-06
53115|SMAD2/3,1.5451908502326068e-06
48367|SUZ12,1.6754314057725048e-06
36748|NR3C1,1.6833715345375548e-06
47305|SUZ12,1.7833221846905397e-06
53159|DNMT3A,1.8620623377005212e-06
55120|NR3C1,1.86228141226426e-06
50194|EZH2,1.9210469910757622e-06
52892|CREBBP,2.053534239189304e-06
50964|SUZ12,2.059101764947358e-06
32928|SMC5,2.126885674891702e-06
54219|EBF1,2.22696203633742e-06
47766|RNF2,2.2658065979017497e-06
55121|NR3C1,2.3935559722782344e-06
327|SIN3A,2.440247767190431e-06
41324|EZH2,2.5348883679028676e-06
38624|SUZ12,2.617583841556085e-06
55426|NEUROD2,2.851903551856946e-06
25|CREBBP,2.9891996077428386e-06
56193|JARID2,2.994195655957686e-06
39371|AR,3.2014184375428607e-06
48662|nan,3.330306664187497e-06
58847|SUZ12,3.6455021547292823e-06
43908|RELA,3.66430926053083e-06
3260|FOXA2,3.695503862001542e-06
56269|MYC,3.7331650307469137e-06
43423|AR,4.03241217455498e-06
150|NR3C1,4.217164329436334e-06
8831|PHF19,4.244137057095565e-06
56271|MYC,4.406192106039942e-06
39682|SUZ12,4.559307434944263e-06
54369|NR3C1,4.819707530020784e-06
44753|ESR1,5.103529205665218e-06
44554|NANOG,5.303972801886848e-06
39678|SUZ12,5.311410178636728e-06
51036|TDG,5.455512380368132e-06
52972|MECP2,5.494381810798771e-06
53555|RNF2,5.531310250748848e-06
37946|NEUROD2,5.713899173147772e-06
56498|SUZ12,5.7472404405035085e-06
1533|TBX5,5.975253535268864e-06
4399|MECP2,6.17948999143227e-06
37754|H2AZ,6.308001607421759e-06
168|PPARG,6.320200916436812e-06
50583|IRF7,6.344506850282873e-06
48371|EZH2,6.351334741924109e-06
56272|MYC,6.4333979222949555e-06
58144|SIX4,6.638436536888324e-06
52111|INSM1,6.758414633839193e-06
23|CREBBP,6.851837212291342e-06
50081|Input,7.228254411866412e-06
57196|BMI1,7.461103679770508e-06
38214|ARNTL,7.627111224275585e-06
40276|RBPJL,7.678973834255687e-06
51323|ZIC1/2,7.733086921136e-06
33065|IRF4,7.78004894274438e-06
52819|SIRT6,7.78004894274438e-06
52903|MED23,7.78004894274438e-06
33083|IRF4,7.78004894274438e-06
51324|ZIC1/2,7.884767014385614e-06
47759|KDM2B,8.346874885187809e-06
48854|TBP,8.555537339087683e-06
51326|ZIC1/2,8.665685521869225e-06
39868|CEBPB,9.21129255034394e-06
41977|EHMT2,9.299217846440492e-06
3003|CBX5,9.318206491002566e-06
5762|TBP,9.360610376514948e-06
49674|FOXA2,9.416642620136303e-06
9487|H2AZ,9.514970127953172e-06
36734|NR3C1,9.5200549130796e-06
52902|MED1,9.566261510311205e-06
8348|MEIS1,9.608379859592271e-06
41965|RUNX3,9.672836500515108e-06
1008|EZH2,9.676420544434393e-06
42629|AR,9.816825303111161e-06
41858|POU3F2,9.821798344102018e-06
