,0
53555|RNF2,0.016047138987660994
47758|KDM2B,0.01663561622624015
33622|RPA,0.016823829759234674
43693|KDM4C,0.018008969166344445
37831|CLOCK,0.018091124024195354
1088|SUZ12,0.018853332307491463
39636|REL,0.01887477371325716
172|PPARG,0.01887477371325716
43845|SOX2,0.019241586912543577
52799|RXRA,0.020367239973880645
48371|EZH2,0.020731831929883104
59294|CEBPG,0.021222381672033584
37808|ARNTL,0.021431670798205505
5977|OLIG2,0.02249177763894405
37847|ARNTL,0.022935005439600187
51015|SCML2,0.023443458596345976
47768|RNF2,0.023740182890832424
8980|MEN1,0.02376713244751684
34117|ESR1,0.024019890186302385
32841|REST,0.024161873193799126
2993|ARNTL,0.02441509403855562
39335|EZH2,0.024785518906719907
4541|SMAD3,0.024840751877224745
8830|PHF19,0.024994373361874662
33625|RPA,0.02622469892105907
34610|ARNTL,0.027429225813200345
41785|RNF2,0.02769651580667012
57234|EZH2,0.02887620789810205
44482|MEIS1,0.0290516892359476
33369|LHX2,0.029674132503161182
52797|NR4A1,0.02986626574228446
39585|REL,0.029964523614059393
430|SMAD1,0.03019196717176818
55158|NEUROD2,0.030406202771112577
37828|NPAS2,0.030578838205747038
58545|SMAD1/5,0.03108087865755333
54581|T,0.03110112274574591
36187|JARID2,0.03116706047585621
48369|EZH2,0.032368181018611684
39613|EGR1,0.03319186558531676
55306|Input,0.03333568775859345
327|SIN3A,0.03337181135586406
2863|NANOG,0.03341463939530081
