,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
8828|SUZ12,9.834636513733739e-13,Mus musculus,SUZ12,cr,,Embryonic Stem Cell,Embryo,1.0,SUZ12
34640|CLOCK,1.4178936468928144e-09,Mus musculus,CLOCK,tf,,,Liver,0.0,CLOCK
41603|AR,4.025662074703221e-09,Mus musculus,AR,tf,,,Caput Epididymis,1.0,AR
41872|EZH2,8.770308937812491e-09,Mus musculus,EZH2,cr,E14,Embryonic Stem Cell,Embryo,1.0,EZH2
38215|ARNTL,2.823089394178487e-08,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,0.0,ARNTL
56642|RNF2,5.382854202366371e-08,Mus musculus,RNF2,predicted transcription factor,E14Tg2A,Embryonic Stem Cell,,1.0,RNF2
4398|MECP2,6.232892471882966e-07,Mus musculus,MECP2,cr,,,Cerebellum,1.0,MECP2
8976|ZFP42,1.205164732619598e-06,Mus musculus,ZFP42,tf,,Embryonic Stem Cell,Embryo,0.0,ZFP42
9033|TET1,1.3425674663503091e-06,Mus musculus,TET1,cr,P19.6,,Embryo,1.0,TET1
9024|NR3C1,1.648642312555669e-06,Mus musculus,NR3C1,tf,AtT-20,Corticotroph,Brain,1.0,NR3C1
4405|MTF2,2.4252320286506143e-06,Mus musculus,MTF2,cr,,Embryonic Stem Cell,Embryo,1.0,MTF2
38475|CBX7,3.037998505885845e-06,Mus musculus,CBX7,cr,E14,Embryonic Stem Cell,Embryo,1.0,CBX7
51021|JARID2,3.0798050526957637e-06,Mus musculus,JARID2,cr,E14,Embryonic Stem Cell,Embryo,1.0,JARID2
37400|PR,5.572190198022527e-06,Mus musculus,PR,predicted transcription factor,,,Uterus,1.0,PR
35601|5HMC,9.568797388329474e-06,Mus musculus,5HMC,other,E14,Embryonic Stem Cell,Embryo,1.0,5HMC
48323|ATF3,1.418186193142099e-05,Mus musculus,ATF3,predicted transcription factor,,Macrophage,Bone Marrow,0.0,ATF3
32806|nan,1.5834470476414135e-05,,,,,,,,nan
35313|TNNI2,3.685703170628008e-05,Mus musculus,TNNI2,other,,Osteoblast,,1.0,TNNI2
44274|SREBF1,0.00017107146854566433,Mus musculus,SREBF1,tf,,Epithelium,Liver,1.0,SREBF1
37946|NEUROD2,0.00018121827073856582,Mus musculus,NEUROD2,tf,P19,,Embryo,1.0,NEUROD2
52873|TRIM33,0.00019246306233848168,Mus musculus,TRIM33,predicted chromatin regulator,LNCaP-abl ,Epithelium,Prostate,1.0,TRIM33
3261|FOXA2,0.00026248979967569044,Mus musculus,FOXA2,tf,,Hepatocyte,Liver,0.0,FOXA2
37792|NPAS2,0.0002873574100081221,Mus musculus,NPAS2,tf,,Epithelium,Liver,0.0,NPAS2
52892|CREBBP,0.00029877544355467957,Mus musculus,CREBBP,cr,,Cortical Neuron,,1.0,CREBBP
50683|RFX6,0.00030864936772252586,Mus musculus,RFX6,tf,MIN6B1,Beta cell,Pancreas,1.0,RFX6
55979|SMC1A,0.0003428461696417368,Mus musculus,SMC1A,predicted chromatin regulator,,,Brain,1.0,SMC1A
54372|KLF15,0.0004211399639938754,Mus musculus,KLF15,tf,,Embryonic Fibroblast,,1.0,KLF15
32786|BMI1,0.00044103068956348517,Mus musculus,BMI1,cr,,Glioma Initiating Cell,,1.0,BMI1
34917|KDM2B,0.00045217384115003916,Mus musculus,KDM2B,cr,E14,Embryonic Stem Cell,Embryo,1.0,KDM2B
44862|SMARCA4,0.0004584477374903662,Mus musculus,SMARCA4,cr,,Epithelium,Neural Tube,1.0,SMARCA4
34117|ESR1,0.00047579275669711035,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0,ESR1
32842|REST,0.00047791967907233015,Mus musculus,REST,tf,,Neural Progenitor Cell,,1.0,REST
44789|JUN,0.00047871146150269716,Mus musculus,JUN,tf,3T3-L1,Preadipocyte,Adipose,1.0,JUN
44797|RXRA,0.0005114238391046932,Mus musculus,RXRA,tf,3T3-L1,Preadipocyte,Adipose,1.0,RXRA
51962|ASCL1,0.0005314860350211863,Mus musculus,ASCL1,tf,AtT-20,,,0.0,ASCL1
5980|HOXC9,0.0005922310441492082,Mus musculus,HOXC9,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0,HOXC9
54219|EBF1,0.0005994491087872991,Mus musculus,EBF1,tf,,Pre-B Lymphocyte,,1.0,EBF1
53159|DNMT3A,0.0006146910496479393,Mus musculus,DNMT3A,cr,J1,Embryonic Stem Cell,Embryo,1.0,DNMT3A
44791|JUNB,0.0007761511667726003,Mus musculus,JUNB,tf,3T3-L1,Preadipocyte,Adipose,1.0,JUNB
9283|DMC1,0.0007968236049629401,Mus musculus,DMC1,not sure,,,Testis,1.0,DMC1
53084|NKX3-2,0.0008287135081302197,Mus musculus,NKX3-2,tf,NIH-3T3,Fibroblast,Embryo,1.0,NKX3-2
44806|MED1,0.0009253951507508588,Mus musculus,MED1,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0,MED1
32928|SMC5,0.0011619153065838322,Mus musculus,SMC5,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0,SMC5
54705|BRWD1,0.0011869988545678016,Mus musculus,BRWD1,cr,,B Lymphocyte,,0.0,BRWD1
56269|MYC,0.001212481571467518,Mus musculus,MYC,tf,,,Prostate,1.0,MYC
36824|PITX1,0.0012546721059821615,Mus musculus,PITX1,tf,,Epithelium,Embryonic Hindlimb Bud,1.0,PITX1
42025|CEBPA,0.0012726376301521788,Mus musculus,CEBPA,tf,,Preadipocyte,Adipose,1.0,CEBPA
43659|UTF1,0.0012937414945876145,Mus musculus,UTF1,tf,KH2,Embryonic Stem Cell,Embryo,1.0,UTF1
36206|MBD4,0.0016778337200752016,Mus musculus,MBD4,cr,,Embryonic Stem Cell,Embryo,0.0,MBD4
40277|PTF1A,0.001703239709984647,Mus musculus,PTF1A,tf,,,Pancreas,0.0,PTF1A
35792|FOXP3,0.0017374919343947773,Mus musculus,FOXP3,tf,,T Lymphocyte,Blood,0.0,FOXP3
53111|TCF12,0.0017635341596002824,Mus musculus,TCF12,tf,,Embryonic Stem Cell,Embryo,1.0,TCF12
50081|Input,0.0017800081352752051,Mus musculus,Input,other,J1,Embryonic Stem Cell,Embryo,1.0,Input
48869|HNF4A,0.0019666022239597553,Mus musculus,HNF4A,tf,,Epithelium,Liver,1.0,HNF4A
34005|LHX3,0.00208846542139678,Mus musculus,LHX3,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0,LHX3
8348|MEIS1,0.0022509255817778095,Mus musculus,MEIS1,tf,,Myeloid Cell,Bone Marrow,0.0,MEIS1
52907|MEF2A,0.002383901773390315,Mus musculus,MEF2A,tf,,Cortical Neuron,,1.0,MEF2A
42030|PPARG,0.0025075479218999107,Mus musculus,PPARG,tf,,Preadipocyte,Adipose,1.0,PPARG
52819|SIRT6,0.002534942190162777,Mus musculus,SIRT6,cr,,Embryonic Stem Cell,Embryo,1.0,SIRT6
33065|IRF4,0.002534942190162777,Mus musculus,IRF4,predicted transcription factor,,B Lymphocyte,,0.0,IRF4
52903|MED23,0.002534942190162777,Mus musculus,MED23,predicted transcription factor,,Cortical Neuron,,0.0,MED23
5846|STAT5B,0.0025467807528109683,Mus musculus,STAT5B,tf,,Hepatocyte,Liver,1.0,STAT5B
50583|IRF7,0.0025505508542950192,Mus musculus,IRF7,tf,,Myeloid Cell,Bone Marrow,0.0,IRF7
5412|NOTCH1,0.0026106541013181488,Mus musculus,NOTCH1,both predicted transcription factor and chromatin regulator,,T Lymphocyte,Lymph Node,1.0,NOTCH1
8330|SOX3,0.002649632553790106,Mus musculus,SOX3,predicted transcription factor,,Neural Progenitor Cell,Embryo,0.0,SOX3
39791|T,0.0031568439927379664,Mus musculus,T,tf,,,Testis,1.0,T
41965|RUNX3,0.00315808484109342,Mus musculus,RUNX3,tf,,Natural Killer Cell,Spleen,1.0,RUNX3
41858|POU3F2,0.0034490553088298397,Mus musculus,POU3F2,tf,,Neural Progenitor Cell,,1.0,POU3F2
41977|EHMT2,0.00352959738166466,Mus musculus,EHMT2,cr,,Embryonic Stem Cell,Embryo,1.0,EHMT2
5062|BRD4,0.0037162629316055923,Mus musculus,BRD4,cr,,Macrophage,Bone Marrow,1.0,BRD4
8349|HOXA9,0.003742050662746829,Mus musculus,HOXA9,tf,,Myeloid Cell,Bone Marrow,1.0,HOXA9
44006|H2AZ,0.003743053287338575,Mus musculus,H2AZ,predicted chromatin regulator,V6.5,Embryonic Stem Cell,Embryo,1.0,H2AZ
173|RXRG,0.003806335697969915,Mus musculus,RXRG,tf,3T3-L1,Preadipocyte,Adipose,1.0,RXRG
40204|RAD21,0.003987918771512895,Mus musculus,RAD21,not sure,,,Brain,1.0,RAD21
36996|CHD4,0.004323091419691847,Mus musculus,CHD4,cr,,iPSC,,1.0,CHD4
39374|ERG,0.00486444863644779,Mus musculus,ERG,other,,Epithelium,Prostate,0.0,ERG
327|SIN3A,0.0048719787049821784,Mus musculus,SIN3A,tf,C2C12,Myoblast,Muscle,0.0,SIN3A
34039|NANOG,0.004929779552558875,Mus musculus,NANOG,tf,,Embryonic Stem Cell,Embryo,1.0,NANOG
44792|KLF4,0.00504457419992056,Mus musculus,KLF4,tf,3T3-L1,Preadipocyte,Adipose,1.0,KLF4
8907|TBX3,0.005471713949175797,Mus musculus,TBX3,tf,,Myocyte,Heart,1.0,TBX3
3003|CBX5,0.0057455906918772405,Mus musculus,CBX5,cr,,Hepatocyte,Liver,1.0,CBX5
55330|NBN,0.005839226601476023,Mus musculus,NBN,tf,,B Lymphocyte,Spleen,1.0,NBN
39587|EGR1,0.006724336196257493,Mus musculus,EGR1,tf,,Dendritic Cell,Bone Marrow,1.0,EGR1
8912|FOXA1,0.006752351373329899,Mus musculus,FOXA1,tf,,Hepatocyte,Liver,1.0,FOXA1
32908|BRCA1,0.007084000833142571,Mus musculus,BRCA1,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0,BRCA1
9184|PAX3,0.0072813167410879925,Mus musculus,PAX3,tf,,Myoblast,Skeletal Muscle,1.0,PAX3
9558|CTCF,0.00761522667286563,Mus musculus,CTCF,tf,,Fibroblast,Embryo,1.0,CTCF
55974|STAG1,0.00791629069372421,Mus musculus,STAG1,not sure,R1,Embryonic Stem Cell,Embryo,1.0,STAG1
50164|CHRM2,0.008024643484840069,Mus musculus,CHRM2,predicted chromatin regulator,,,Limb Bud,1.0,CHRM2
180|STAT5A,0.008364876474592726,Mus musculus,STAT5A,tf,3T3-L1,Preadipocyte,Adipose,1.0,STAT5A
2645|NR1H2,0.008448826823541812,Mus musculus,NR1H2,tf,RAW264.7,Macrophage,Blood,1.0,NR1H2
5070|CDK9,0.008513599045475679,Mus musculus,CDK9,tf,,Macrophage,Bone Marrow,1.0,CDK9
2909|YY1,0.008634805114571412,Mus musculus,YY1,tf,V6.5,Embryonic Stem Cell,Embryo,1.0,YY1
43908|RELA,0.00933187073605585,Mus musculus,RELA,tf,3T3-L1,Preadipocyte,Adipose,1.0,RELA
57797|FOXD3,0.00961677123762548,Mus musculus,FOXD3,tf,,,Ectoderm,0.0,FOXD3
4498|PRDM14,0.00984284081092222,Mus musculus,PRDM14,tf,,Embryonic Stem Cell,Embryo,1.0,PRDM14
53170|DPPA2,0.010341879488655649,Mus musculus,DPPA2,predicted chromatin regulator,CGR8,Embryonic Stem Cell,Embryo,1.0,DPPA2
58544|SMAD1/5,0.010986761418418476,Mus musculus,SMAD1/5,tf,E14,Embryonic Stem Cell,Embryo,1.0,SMAD1/5
49570|FOS,0.011868597501834771,Mus musculus,FOS,tf,,Cortical Neuron,Neuric,1.0,FOS
39074|PHF19,0.011918558861639944,Mus musculus,PHF19,cr,E14,Embryonic Stem Cell,Embryo,1.0,PHF19
49575|FOSB,0.01198795622248284,Mus musculus,FOSB,tf,,Cortical Neuron,Neuric,1.0,FOSB
38476|RYBP,0.012153114005601604,Mus musculus,RYBP,tf,E14,Embryonic Stem Cell,Embryo,0.0,RYBP
9270|CTCFL,0.012215311085331922,Mus musculus,CTCFL,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0,CTCFL
44674|ESRRB,0.012334399750261484,Mus musculus,ESRRB,tf,ZhBTc4,Embryonic Stem Cell,Embryo,1.0,ESRRB
55533|RAG1,0.01233440214071725,Mus musculus,RAG1,cr,R1,Embryonic Stem Cell,Embryo,0.0,RAG1
59295|ATF4,0.013130920192873685,Mus musculus,ATF4,tf,,Embryonic Fibroblast,Embryo,1.0,ATF4
52937|POU5F1,0.013332808822032702,Mus musculus,POU5F1,tf,,Embryonic Fibroblast,,1.0,POU5F1
46424|MAFK,0.013821279079987894,Mus musculus,MAFK,tf,,Embryonic Stem Cell,Embryo,1.0,MAFK
41874|DNMT3L,0.014089676467275509,Mus musculus,DNMT3L,cr,E14,Embryonic Stem Cell,Embryo,1.0,DNMT3L
48490|OTX2,0.014841387273388391,Mus musculus,OTX2,tf,,Embryonic Stem Cell,Embryo,1.0,OTX2
8837|STAG2,0.014879732600493247,Mus musculus,STAG2,not sure,,Fibroblast,Embryo,1.0,STAG2
51966|LDB1,0.015210229349305522,Mus musculus,LDB1,not sure,AtT-20,,,0.0,LDB1
52935|MBD3,0.015699863172721894,Mus musculus,MBD3,cr,,Embryonic Fibroblast,,0.0,MBD3
54453|SLC5A5,0.015738757310766717,Mus musculus,SLC5A5,predicted transcription factor,,Myoblast,Muscle,1.0,SLC5A5
52906|MEF2C,0.015872102989777283,Mus musculus,MEF2C,predicted transcription factor,,Cortical Neuron,,1.0,MEF2C
54226|GATA6,0.017328594100785782,Mus musculus,GATA6,tf,,Embryonic Stem Cell,Embryo,1.0,GATA6
42611|EED,0.017458033168390744,Mus musculus,EED,cr,E36,Embryonic Stem Cell,,1.0,EED
8859|SMC3,0.017552014666252308,Mus musculus,SMC3,predicted chromatin regulator,,Fibroblast,Embryo,1.0,SMC3
58293|NRF1,0.017608214240418727,Mus musculus,NRF1,tf,,Embryonic Stem Cell,Embryo,1.0,NRF1
50685|SOX2,0.01859381606481256,Mus musculus,SOX2,tf,D3,Embryonic Stem Cell,,1.0,SOX2
35209|HDAC3,0.019286700841499367,Mus musculus,HDAC3,cr,,Epithelium,Liver,1.0,HDAC3
52800|NR4A1,0.01949846104664081,Mus musculus,NR4A1,tf,,Embryonic Stem Cell,Embryo,1.0,NR4A1
56091|SMARCA5,0.01968674755499921,Mus musculus,SMARCA5,cr,,,Nucleus Accumben,1.0,SMARCA5
48645|BIRA,0.019689349394989442,Mus musculus,BIRA,not sure,J1,Embryonic Stem Cell,Embryo,1.0,BIRA
4507|RAG2,0.019710547088271788,Mus musculus,RAG2,cr,,Thymocyte,Thymus,1.0,RAG2
46426|ZC3H11A,0.020164419326389144,Mus musculus,ZC3H11A,other,,Embryonic Stem Cell,Embryo,1.0,ZC3H11A
34090|HIST1H1D,0.021038265259411115,Mus musculus,HIST1H1D,cr,,Embryonic Stem Cell,Embryo,1.0,HIST1H1D
9639|BCL6,0.021347373879509527,Mus musculus,BCL6,predicted transcription factor,,Macrophage,Bone Marrow,1.0,BCL6
48386|H3S28ph,0.0214483615810656,Mus musculus,H3S28ph,other,Swiss-3T3,Fibroblast,,1.0,H3S28ph
8922|RUNX1,0.022789458352979956,Mus musculus,RUNX1,tf,,Embryonic Stem Cell,Embryo,1.0,RUNX1
52736|RAD23B,0.024986169399108662,Mus musculus,RAD23B,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0,RAD23B
44796|VDR,0.02508976663339661,Mus musculus,VDR,tf,3T3-L1,Preadipocyte,Adipose,1.0,VDR
33839|RBPJ,0.026119381035302442,Mus musculus,RBPJ,tf,C2C12,Myoblast,Muscle,1.0,RBPJ
44222|SMARCC2,0.02730268995166545,Mus musculus,SMARCC2,cr,,Epithelium,Face,1.0,SMARCC2
57193|MEN1,0.02927981306236157,Mus musculus,MEN1,tf,,B Lymphocyte,,1.0,MEN1
35684|KMT2C,0.02938645820969197,Mus musculus,KMT2C,cr,,Epithelium,Liver,1.0,KMT2C
52523|TFAP2C,0.030052552851157037,Mus musculus,TFAP2C,predicted transcription factor,,,Mammary Gland,1.0,TFAP2C
5919|TBX20,0.030070046426795637,Mus musculus,TBX20,tf,,Cardiomyocyte,Heart,1.0,TBX20
37886|E2F1,0.030380414099244968,Mus musculus,E2F1,tf,,Dendritic Cell,Bone Marrow,1.0,E2F1
58557|PDX1,0.03039577428703932,Mus musculus,PDX1,tf,BetaTC6,,,1.0,PDX1
42064|CEBPB,0.03138979500943176,Mus musculus,CEBPB,tf,,Preadipocyte,Adipose,1.0,CEBPB
42591|STAT3,0.03153149777978845,Mus musculus,STAT3,tf,,Neuron,,0.0,STAT3
433|TFCP2,0.031916885130228285,Mus musculus,TFCP2,tf,E14,Embryonic Stem Cell,Embryo,0.0,TFCP2
37870|PER1,0.03198248247312371,Mus musculus,PER1,predicted transcription factor,,Epithelium,Liver,0.0,PER1
50492|CTNNB1,0.03286201881353018,Mus musculus,CTNNB1,tf,,,Nucleus Accumben,1.0,CTNNB1
43419|KMT2B,0.033392726469242545,Mus musculus,KMT2B,cr,E14,Embryonic Stem Cell,Embryo,1.0,KMT2B
44781|NCOR1,0.03420192301200859,Mus musculus,NCOR1,cr,3T3-L1,Preadipocyte,Adipose,0.0,NCOR1
38208|MYB,0.03463646233128165,Mus musculus,MYB,tf,ERMYB,Myeloid Progenitor Cell,Bone Marrow,1.0,MYB
161|PPARA,0.03573832178690148,Mus musculus,PPARA,tf,3T3-L1,Preadipocyte,Adipose,1.0,PPARA
34358|PAX6,0.03713516080711729,Mus musculus,PAX6,tf,,Neural Progenitor-like Cell,,1.0,PAX6
59428|HEY1,0.039890642795881386,Mus musculus,HEY1,tf,,Embryonic Stem Cell,Embryo,1.0,HEY1
33647|RPA,0.040442415786732994,Mus musculus,RPA,other,,Thymocyte,,1.0,RPA
41359|PHF20,0.040442415786732994,Mus musculus,PHF20,cr,,Neural Progenitor Cell,,1.0,PHF20
35710|EOMES,0.040442415786732994,Mus musculus,EOMES,tf,TSC,Trophoblast Stem Cell,Embryo,0.0,EOMES
48660|ATRX,0.040647853266447785,Mus musculus,ATRX,cr,,Embryonic Stem Cell,Embryo,1.0,ATRX
57997|HDAC1,0.04068662825830087,Mus musculus,HDAC1,cr,,,Ectoderm,0.0,HDAC1
54181|SOX9,0.04094177001142644,Mus musculus,SOX9,tf,,Chondrocyte,Nasal septum ,1.0,SOX9
41938|HIRA,0.04109997584014678,Mus musculus,HIRA,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0,HIRA
52983|ARID1A,0.04141014937005333,Mus musculus,ARID1A,predicted transcription factor,,Adipocyte,,1.0,ARID1A
43115|PRDM5,0.04154060380695642,Mus musculus,PRDM5,tf,,Embryonic Fibroblast,,1.0,PRDM5
41894|EGR2,0.041978298427711405,Mus musculus,EGR2,tf,,T Lymphocyte,Spleen,1.0,EGR2
53132|ZFP57,0.04328639522849045,Mus musculus,ZFP57,tf,,Embryonic Stem Cell,,1.0,ZFP57
50236|SPI1,0.0457332593761238,Mus musculus,SPI1,predicted transcription factor,,Lymphocyte,,1.0,SPI1
34006|ISL1,0.046667481518375305,Mus musculus,ISL1,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0,ISL1
39314|TFE3,0.046672801590475384,Mus musculus,TFE3,tf,,Embryonic Stem Cell,Embryo,1.0,TFE3
56525|PRDM9,0.04752306427562869,Mus musculus,PRDM9,predicted transcription factor,,,Spleen,1.0,PRDM9
50080|TAL1,0.04834317391090659,Mus musculus,TAL1,tf,J1,Embryonic Stem Cell,Embryo,1.0,TAL1
55161|MYOD1,0.050270567338872536,Mus musculus,MYOD1,tf,P19,Embryonic Stem Cell,Embryo,1.0,MYOD1
2983|AFF4,0.05073133773244745,Mus musculus,AFF4,tf,,Embryonic Stem Cell,Embryo,1.0,AFF4
8910|NKX2-5,0.051642906028595774,Mus musculus,NKX2-5,tf,,Myocyte,Heart,1.0,NKX2-5
3002|ATOH1,0.051884350556032105,Mus musculus,ATOH1,tf,,,Cerebellum,0.0,ATOH1
5977|OLIG2,0.05249235473841754,Mus musculus,OLIG2,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0,OLIG2
58988|SETDB1,0.052547724478338435,Mus musculus,SETDB1,cr,3T3-L1,Preadipocyte,Adipose,1.0,SETDB1
53015|SCML2,0.05355932562756988,Mus musculus,SCML2,tf,,Spermatocyte,,1.0,SCML2
47460|TWIST1,0.05364415030231889,Mus musculus,TWIST1,tf,,Epithelium,Limb Bud,1.0,TWIST1
9165|KDM4D,0.05372908135537412,Mus musculus,KDM4D,cr,,Dendritic Cell,,1.0,KDM4D
52475|HIF1A,0.054602060643406725,Mus musculus,HIF1A,predicted chromatin regulator,,,Embryonic Heart,1.0,HIF1A
44793|KLF5,0.056054257679271545,Mus musculus,KLF5,tf,3T3-L1,Preadipocyte,Adipose,1.0,KLF5
14|KLF1,0.05897362760443355,Mus musculus,KLF1,predicted transcription factor,,Erythroid Cell,Liver,0.0,KLF1
4412|NR1D1,0.06087815455414468,Mus musculus,NR1D1,tf,,Hepatocyte,Liver,1.0,NR1D1
37826|PER2,0.06317869576460529,Mus musculus,PER2,predicted transcription factor,,Epithelium,Liver,0.0,PER2
332|SIN3B,0.06523982847962344,Mus musculus,SIN3B,tf,C2C12,Myoblast,Muscle,0.0,SIN3B
53676|DMRT1,0.06602220449341889,Mus musculus,DMRT1,tf,,,Testis,1.0,DMRT1
48776|TP53,0.06812365581418886,Mus musculus,TP53,predicted transcription factor,MEFs,Embryonic Fibroblast,,1.0,TP53
54461|MYOG,0.06815775310471697,Mus musculus,MYOG,tf,,Myotube cell,Muscle,1.0,MYOG
44151|MKL1,0.06851901047012142,Mus musculus,MKL1,tf,NIH-3T3,Fibroblast,Embryo,1.0,MKL1
33044|SRSF1,0.06901568007876528,Mus musculus,SRSF1,other,,Embryonic Fibroblast,Embryo,0.0,SRSF1
52438|SIRT1,0.06912441645827573,Mus musculus,SIRT1,cr,,,Bone Marrow,1.0,SIRT1
48852|KDM4A,0.06923662805330287,Mus musculus,KDM4A,cr,3T3-L1,Preadipocyte,Adipose,1.0,KDM4A
43319|THRB,0.07214066324345507,Mus musculus,THRB,tf,,,Liver,1.0,THRB
57964|HMGA2,0.07274644014876458,Mus musculus,HMGA2,tf,,Embryonic Fibroblast,,1.0,HMGA2
36207|MBD2,0.07291990883093492,Mus musculus,MBD2,cr,,Embryonic Stem Cell,Embryo,0.0,MBD2
44157|SPNS1,0.07308330985944207,Mus musculus,SPNS1,tf,NIH-3T3,Fibroblast,Embryo,1.0,SPNS1
3269|FOXO1,0.07329623279267483,Mus musculus,FOXO1,tf,,Lymphocyte,Spleen,1.0,FOXO1
5954|RARG,0.07379839763561978,Mus musculus,RARG,tf,F9,,Embryo,1.0,RARG
44155|MKL2,0.07601085239798651,Mus musculus,MKL2,tf,NIH-3T3,Fibroblast,Embryo,1.0,MKL2
43874|Ubiquitin,0.07603440585145611,Mus musculus,Ubiquitin,other,3T3-L1,Preadipocyte,Adipose,1.0,Ubiquitin
52674|C17orf96,0.07810085674511104,Mus musculus,C17orf96,not sure,E14,Embryonic Stem Cell,Embryo,1.0,C17orf96
37909|MAFF,0.07979733393366911,Mus musculus,MAFF,tf,,Dendritic Cell,Bone Marrow,0.0,MAFF
35557|SFMBT1,0.08009444316892339,Mus musculus,SFMBT1,other,,Spermatid,,1.0,SFMBT1
5372|SS18,0.0817770848167238,Mus musculus,SS18,not sure,C2C12,Myoblast,Muscle,1.0,SS18
47291|FEZF2,0.08242073982708338,Mus musculus,FEZF2,tf,,Neurosphere,,1.0,FEZF2
34412|FOSL2,0.08317094991196766,Mus musculus,FOSL2,tf,C2C12,Myoblast,Muscle,1.0,FOSL2
41364|WDR5,0.0842105284651391,Mus musculus,WDR5,cr,,Neural Progenitor Cell,,0.0,WDR5
53433|HNRNPL,0.08443471882794923,Mus musculus,HNRNPL,predicted transcription factor,,Embryonic Stem Cell,,1.0,HNRNPL
52183|RARA,0.08446963814978152,Mus musculus,RARA,tf,F9,,Embryo,1.0,RARA
57016|STAT5,0.08482812478479335,Mus musculus,STAT5,tf,,T Lymphocyte,,1.0,STAT5
39628|RELB,0.08533595678990169,Mus musculus,RELB,tf,,Dendritic Cell,Bone Marrow,1.0,RELB
2251|CDX2,0.0893259475904421,Mus musculus,CDX2,tf,,Embryonic Stem Cell,Embryo,1.0,CDX2
55621|POU3F3,0.08961668046943055,Mus musculus,POU3F3,tf,,Neural Stem Cell,,1.0,POU3F3
2860|MED12,0.09049289471873084,Mus musculus,MED12,predicted transcription factor,V6.5,Embryonic Stem Cell,Embryo,0.0,MED12
51036|TDG,0.09437185270153804,Mus musculus,TDG,other,E14,Embryonic Stem Cell,Embryo,1.0,TDG
53728|SMCHD1,0.09801464489308737,Mus musculus,SMCHD1,predicted chromatin regulator,,Neural Stem Cell,,1.0,SMCHD1
52111|INSM1,0.09981400869591583,Mus musculus,INSM1,tf,,Beta cell,Pancreatic Islet,1.0,INSM1
45|NPAS4,0.09996150851201313,Mus musculus,NPAS4,tf,,Cortical Neuron,Neuric,0.0,NPAS4
53512|TRIM28,0.1002638828781806,Mus musculus,TRIM28,cr,,Embryonic Stem Cell,Embryo,1.0,TRIM28
5095|BRD2,0.10106235938075564,Mus musculus,BRD2,predicted chromatin regulator,,Macrophage,Bone Marrow,1.0,BRD2
44828|GSK3B,0.10106236784163823,Mus musculus,GSK3B,other,,Embryonic Fibroblast,,1.0,GSK3B
50930|RB1,0.1011865413608734,Mus musculus,RB1,tf,,Embryonic Fibroblast,,0.0,RB1
46408|ZKSCAN1,0.10124417116897733,Mus musculus,ZKSCAN1,tf,CH12,Lymphoblastoid,Blood,1.0,ZKSCAN1
54693|KDM1A,0.1014352091646294,Mus musculus,KDM1A,cr,,Cortical Neuron,Neuric,1.0,KDM1A
43789|POU3F1,0.10143522186904837,Mus musculus,POU3F1,tf,,Embryonic Stem Cell,Embryo,1.0,POU3F1
59433|HEY2,0.10155972469808422,Mus musculus,HEY2,tf,,Cardiomyocyte,,1.0,HEY2
53110|SMAD2/3,0.10230152000621806,Mus musculus,SMAD2/3,tf,,Embryonic Stem Cell,Embryo,1.0,SMAD2/3
34262|JUND,0.10796815514884912,Mus musculus,JUND,tf,,Striatal Cell,,0.0,JUND
51928|STAT1,0.10912638023924803,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0,STAT1
58028|NEUROD1,0.11532211482893452,Mus musculus,NEUROD1,tf,,Embryonic Stem Cell,Embryo,1.0,NEUROD1
33730|NKX2-1,0.11572882911672537,Mus musculus,NKX2-1,tf,,,Lung,1.0,NKX2-1
52508|MEF2D,0.1164897016664489,Mus musculus,MEF2D,tf,,,Retina,1.0,MEF2D
4627|TCF7L1,0.1166604542755172,Mus musculus,TCF7L1,tf,,Lymphocyte,Spleen,0.0,TCF7L1
38310|SIX2,0.1186303805457114,Mus musculus,SIX2,tf,,Neural Progenitor Cell,Kidney,0.0,SIX2
51961|ZIC3,0.11958564935354228,Mus musculus,ZIC3,tf,,Embryonic Stem Cell,,1.0,ZIC3
44163|ELK4,0.12000027894619993,Mus musculus,ELK4,tf,NIH-3T3,Fibroblast,Embryo,1.0,ELK4
9157|NKX3-1,0.12040943056397092,Mus musculus,NKX3-1,tf,,Epithelium,Prostate,0.0,NKX3-1
34037|GLI3,0.12322094887478426,Mus musculus,GLI3,tf,,Epithelium,Embryo,1.0,GLI3
504|GATA2,0.123640991853119,Mus musculus,GATA2,tf,G1E,Erythroid Cell,Blood,1.0,GATA2
53009|KAT2B,0.12378173079244725,Mus musculus,KAT2B,predicted chromatin regulator,,Embryonic Stem Cell,,1.0,KAT2B
